(base) % python dtree.py pendigits_training.txt pendigits_test.txt randomized
Object Index = 0, Result = 8, True Class = 8, Accuracy = 1
Object Index = 463, Result = 6, True Class = 6, Accuracy = 1
Object Index = 464, Result = 2, True Class = 2, Accuracy = 1
Object Index = 465, Result = 6, True Class = 6, Accuracy = 1
Object Index = 466, Result = 3, True Class = 9, Accuracy = 0
Object Index = 467, Result = 0, True Class = 0, Accuracy = 1
Object Index = 468, Result = 6, True Class = 6, Accuracy = 1
Object Index = 469, Result = 8, True Class = 8, Accuracy = 1
Object Index = 470, Result = 2, True Class = 2, Accuracy = 1
Object Index = 471, Result = 7, True Class = 7, Accuracy = 1
Object Index = 472, Result = 5, True Class = 4, Accuracy = 0
Object Index = 473, Result = 5, True Class = 5, Accuracy = 1
Object Index = 474, Result = 6, True Class = 6, Accuracy = 1
Object Index = 475, Result = 8, True Class = 8, Accuracy = 1
Object Index = 476, Result = 4, True Class = 4, Accuracy = 1
Object Index = 477, Result = 4, True Class = 4, Accuracy = 1
Object Index = 478, Result = 1, True Class = 1, Accuracy = 1
Object Index = 479, Result = 3, True Class = 3, Accuracy = 1
Object Index = 480, Result = 6, True Class = 6, Accuracy = 1
Object Index = 481, Result = 1, True Class = 1, Accuracy = 1
Object Index = 482, Result = 7, True Class = 7, Accuracy = 1
Object Index = 483, Result = 1, True Class = 4, Accuracy = 0
Object Index = 484, Result = 3, True Class = 3, Accuracy = 1
Object Index = 485, Result = 5, True Class = 4, Accuracy = 0
Object Index = 486, Result = 8, True Class = 8, Accuracy = 1
Object Index = 487, Result = 7, True Class = 7, Accuracy = 1
Object Index = 488, Result = 3, True Class = 3, Accuracy = 1
Object Index = 489, Result = 9, True Class = 9, Accuracy = 1
Object Index = 490, Result = 7, True Class = 1, Accuracy = 0
Object Index = 491, Result = 5, True Class = 5, Accuracy = 1
Object Index = 492, Result = 9, True Class = 5, Accuracy = 0
Object Index = 493, Result = 6, True Class = 6, Accuracy = 1
Object Index = 494, Result = 6, True Class = 3, Accuracy = 0
Object Index = 495, Result = 2, True Class = 2, Accuracy = 1
Object Index = 496, Result = 3, True Class = 3, Accuracy = 1
Object Index = 497, Result = 1, True Class = 1, Accuracy = 1
Object Index = 498, Result = 5, True Class = 5, Accuracy = 1
Object Index = 499, Result = 6, True Class = 6, Accuracy = 1
Object Index = 500, Result = 4, True Class = 5, Accuracy = 0
Object Index = 501, Result = 9, True Class = 9, Accuracy = 1
Object Index = 502, Result = 5, True Class = 3, Accuracy = 0
Object Index = 503, Result = 1, True Class = 1, Accuracy = 1
Object Index = 504, Result = 4, True Class = 4, Accuracy = 1
Object Index = 505, Result = 6, True Class = 6, Accuracy = 1
Object Index = 506, Result = 1, True Class = 1, Accuracy = 1
Object Index = 507, Result = 8, True Class = 8, Accuracy = 1
Object Index = 508, Result = 9, True Class = 9, Accuracy = 1
Object Index = 509, Result = 0, True Class = 0, Accuracy = 1
Object Index = 510, Result = 7, True Class = 7, Accuracy = 1
Object Index = 511, Result = 1, True Class = 1, Accuracy = 1
Object Index = 512, Result = 9, True Class = 9, Accuracy = 1
Object Index = 513, Result = 6, True Class = 6, Accuracy = 1
Object Index = 514, Result = 8, True Class = 8, Accuracy = 1
Object Index = 515, Result = 2, True Class = 2, Accuracy = 1
Object Index = 516, Result = 7, True Class = 7, Accuracy = 1
Object Index = 517, Result = 0, True Class = 0, Accuracy = 1
Object Index = 518, Result = 9, True Class = 9, Accuracy = 1
Object Index = 519, Result = 5, True Class = 5, Accuracy = 1
Object Index = 520, Result = 0, True Class = 0, Accuracy = 1
Object Index = 521, Result = 0, True Class = 0, Accuracy = 1
Object Index = 522, Result = 9, True Class = 9, Accuracy = 1
Object Index = 523, Result = 4, True Class = 4, Accuracy = 1
Object Index = 524, Result = 7, True Class = 7, Accuracy = 1
Object Index = 525, Result = 6, True Class = 6, Accuracy = 1
Object Index = 526, Result = 0, True Class = 0, Accuracy = 1
Object Index = 527, Result = 9, True Class = 9, Accuracy = 1
Object Index = 528, Result = 1, True Class = 7, Accuracy = 0
Object Index = 529, Result = 2, True Class = 0, Accuracy = 0
Object Index = 530, Result = 7, True Class = 7, Accuracy = 1
Object Index = 531, Result = 2, True Class = 2, Accuracy = 1
Object Index = 532, Result = 2, True Class = 2, Accuracy = 1
Object Index = 533, Result = 9, True Class = 5, Accuracy = 0
Object Index = 534, Result = 7, True Class = 7, Accuracy = 1
Object Index = 535, Result = 1, True Class = 1, Accuracy = 1
Object Index = 536, Result = 8, True Class = 5, Accuracy = 0
Object Index = 537, Result = 0, True Class = 0, Accuracy = 1
Object Index = 538, Result = 0, True Class = 0, Accuracy = 1
Object Index = 539, Result = 9, True Class = 9, Accuracy = 1
Object Index = 540, Result = 7, True Class = 7, Accuracy = 1
Object Index = 541, Result = 7, True Class = 7, Accuracy = 1
Object Index = 542, Result = 5, True Class = 5, Accuracy = 1
Object Index = 543, Result = 4, True Class = 4, Accuracy = 1
Object Index = 544, Result = 9, True Class = 9, Accuracy = 1
Object Index = 545, Result = 6, True Class = 6, Accuracy = 1
Object Index = 546, Result = 7, True Class = 7, Accuracy = 1
Object Index = 547, Result = 3, True Class = 3, Accuracy = 1
Object Index = 548, Result = 0, True Class = 0, Accuracy = 1
Object Index = 549, Result = 4, True Class = 4, Accuracy = 1
Object Index = 550, Result = 6, True Class = 6, Accuracy = 1
Object Index = 551, Result = 0, True Class = 0, Accuracy = 1
Object Index = 552, Result = 6, True Class = 4, Accuracy = 0
Object Index = 553, Result = 2, True Class = 0, Accuracy = 0
Object Index = 554, Result = 6, True Class = 6, Accuracy = 1
Object Index = 555, Result = 9, True Class = 9, Accuracy = 1
Object Index = 556, Result = 2, True Class = 2, Accuracy = 1
Object Index = 557, Result = 2, True Class = 7, Accuracy = 0
Object Index = 558, Result = 0, True Class = 0, Accuracy = 1
Object Index = 559, Result = 4, True Class = 4, Accuracy = 1
Object Index = 560, Result = 4, True Class = 4, Accuracy = 1
Object Index = 561, Result = 6, True Class = 6, Accuracy = 1
Object Index = 562, Result = 0, True Class = 0, Accuracy = 1
Object Index = 563, Result = 7, True Class = 7, Accuracy = 1
Object Index = 564, Result = 9, True Class = 9, Accuracy = 1
Object Index = 565, Result = 8, True Class = 8, Accuracy = 1
Object Index = 566, Result = 4, True Class = 4, Accuracy = 1
Object Index = 567, Result = 4, True Class = 4, Accuracy = 1
Object Index = 568, Result = 1, True Class = 1, Accuracy = 1
Object Index = 569, Result = 9, True Class = 9, Accuracy = 1
Object Index = 570, Result = 3, True Class = 3, Accuracy = 1
Object Index = 571, Result = 0, True Class = 0, Accuracy = 1
Object Index = 572, Result = 4, True Class = 4, Accuracy = 1
Object Index = 573, Result = 2, True Class = 2, Accuracy = 1
Object Index = 574, Result = 1, True Class = 1, Accuracy = 1
Object Index = 575, Result = 3, True Class = 3, Accuracy = 1
Object Index = 576, Result = 3, True Class = 3, Accuracy = 1
Object Index = 577, Result = 2, True Class = 2, Accuracy = 1
Object Index = 578, Result = 4, True Class = 4, Accuracy = 1
Object Index = 579, Result = 9, True Class = 5, Accuracy = 0
Object Index = 580, Result = 2, True Class = 2, Accuracy = 1
Object Index = 581, Result = 1, True Class = 7, Accuracy = 0
Object Index = 582, Result = 9, True Class = 9, Accuracy = 1
Object Index = 583, Result = 8, True Class = 5, Accuracy = 0
Object Index = 584, Result = 0, True Class = 0, Accuracy = 1
Object Index = 585, Result = 4, True Class = 4, Accuracy = 1
Object Index = 586, Result = 0, True Class = 0, Accuracy = 1
Object Index = 587, Result = 8, True Class = 8, Accuracy = 1
Object Index = 588, Result = 2, True Class = 2, Accuracy = 1
Object Index = 589, Result = 2, True Class = 2, Accuracy = 1
Object Index = 590, Result = 3, True Class = 3, Accuracy = 1
Object Index = 591, Result = 9, True Class = 9, Accuracy = 1
Object Index = 592, Result = 4, True Class = 4, Accuracy = 1
Object Index = 593, Result = 8, True Class = 8, Accuracy = 1
Object Index = 594, Result = 9, True Class = 9, Accuracy = 1
Object Index = 595, Result = 0, True Class = 0, Accuracy = 1
Object Index = 596, Result = 1, True Class = 7, Accuracy = 0
Object Index = 597, Result = 5, True Class = 5, Accuracy = 1
Object Index = 598, Result = 8, True Class = 8, Accuracy = 1
Object Index = 599, Result = 4, True Class = 4, Accuracy = 1
Object Index = 600, Result = 0, True Class = 0, Accuracy = 1
Object Index = 601, Result = 7, True Class = 7, Accuracy = 1
Object Index = 602, Result = 8, True Class = 8, Accuracy = 1
Object Index = 603, Result = 4, True Class = 4, Accuracy = 1
Object Index = 604, Result = 2, True Class = 2, Accuracy = 1
Object Index = 605, Result = 3, True Class = 3, Accuracy = 1
Object Index = 606, Result = 3, True Class = 3, Accuracy = 1
Object Index = 607, Result = 9, True Class = 9, Accuracy = 1
Object Index = 608, Result = 4, True Class = 4, Accuracy = 1
Object Index = 609, Result = 2, True Class = 6, Accuracy = 0
Object Index = 610, Result = 6, True Class = 6, Accuracy = 1
Object Index = 611, Result = 6, True Class = 6, Accuracy = 1
Object Index = 612, Result = 7, True Class = 7, Accuracy = 1
Object Index = 613, Result = 8, True Class = 8, Accuracy = 1
Object Index = 614, Result = 0, True Class = 0, Accuracy = 1
Object Index = 615, Result = 2, True Class = 7, Accuracy = 0
Object Index = 616, Result = 1, True Class = 2, Accuracy = 0
Object Index = 617, Result = 1, True Class = 1, Accuracy = 1
Object Index = 618, Result = 0, True Class = 0, Accuracy = 1
Object Index = 619, Result = 9, True Class = 9, Accuracy = 1
Object Index = 620, Result = 8, True Class = 8, Accuracy = 1
Object Index = 621, Result = 9, True Class = 9, Accuracy = 1
Object Index = 622, Result = 8, True Class = 8, Accuracy = 1
Object Index = 623, Result = 0, True Class = 0, Accuracy = 1
Object Index = 624, Result = 2, True Class = 2, Accuracy = 1
Object Index = 625, Result = 6, True Class = 6, Accuracy = 1
Object Index = 626, Result = 8, True Class = 8, Accuracy = 1
Object Index = 627, Result = 6, True Class = 6, Accuracy = 1
Object Index = 628, Result = 1, True Class = 1, Accuracy = 1
Object Index = 629, Result = 7, True Class = 7, Accuracy = 1
Object Index = 630, Result = 1, True Class = 1, Accuracy = 1
Object Index = 631, Result = 0, True Class = 0, Accuracy = 1
Object Index = 632, Result = 9, True Class = 9, Accuracy = 1
Object Index = 633, Result = 0, True Class = 0, Accuracy = 1
Object Index = 634, Result = 2, True Class = 2, Accuracy = 1
Object Index = 635, Result = 8, True Class = 8, Accuracy = 1
Object Index = 636, Result = 0, True Class = 0, Accuracy = 1
Object Index = 637, Result = 2, True Class = 2, Accuracy = 1
Object Index = 638, Result = 7, True Class = 7, Accuracy = 1
Object Index = 639, Result = 6, True Class = 6, Accuracy = 1
Object Index = 640, Result = 8, True Class = 8, Accuracy = 1
Object Index = 641, Result = 4, True Class = 4, Accuracy = 1
Object Index = 642, Result = 2, True Class = 1, Accuracy = 0
Object Index = 643, Result = 3, True Class = 3, Accuracy = 1
Object Index = 644, Result = 3, True Class = 7, Accuracy = 0
Object Index = 645, Result = 7, True Class = 7, Accuracy = 1
Object Index = 646, Result = 4, True Class = 4, Accuracy = 1
Object Index = 647, Result = 2, True Class = 7, Accuracy = 0
Object Index = 648, Result = 3, True Class = 3, Accuracy = 1
Object Index = 649, Result = 7, True Class = 7, Accuracy = 1
Object Index = 650, Result = 5, True Class = 5, Accuracy = 1
Object Index = 651, Result = 6, True Class = 6, Accuracy = 1
Object Index = 652, Result = 0, True Class = 0, Accuracy = 1
Object Index = 653, Result = 2, True Class = 2, Accuracy = 1
Object Index = 654, Result = 5, True Class = 5, Accuracy = 1
Object Index = 655, Result = 9, True Class = 9, Accuracy = 1
Object Index = 656, Result = 4, True Class = 4, Accuracy = 1
Object Index = 657, Result = 2, True Class = 2, Accuracy = 1
Object Index = 658, Result = 8, True Class = 8, Accuracy = 1
Object Index = 659, Result = 7, True Class = 7, Accuracy = 1
Object Index = 660, Result = 8, True Class = 8, Accuracy = 1
Object Index = 661, Result = 1, True Class = 1, Accuracy = 1
Object Index = 662, Result = 6, True Class = 6, Accuracy = 1
Object Index = 663, Result = 5, True Class = 5, Accuracy = 1
Object Index = 664, Result = 0, True Class = 0, Accuracy = 1
Object Index = 665, Result = 0, True Class = 0, Accuracy = 1
Object Index = 666, Result = 6, True Class = 6, Accuracy = 1
Object Index = 667, Result = 7, True Class = 7, Accuracy = 1
Object Index = 668, Result = 6, True Class = 6, Accuracy = 1
Object Index = 669, Result = 8, True Class = 8, Accuracy = 1
Object Index = 670, Result = 7, True Class = 7, Accuracy = 1
Object Index = 671, Result = 2, True Class = 2, Accuracy = 1
Object Index = 672, Result = 8, True Class = 8, Accuracy = 1
Object Index = 673, Result = 8, True Class = 8, Accuracy = 1
Object Index = 674, Result = 6, True Class = 6, Accuracy = 1
Object Index = 675, Result = 7, True Class = 7, Accuracy = 1
Object Index = 676, Result = 0, True Class = 0, Accuracy = 1
Object Index = 677, Result = 2, True Class = 2, Accuracy = 1
Object Index = 678, Result = 5, True Class = 5, Accuracy = 1
Object Index = 679, Result = 8, True Class = 8, Accuracy = 1
Object Index = 680, Result = 1, True Class = 1, Accuracy = 1
Object Index = 681, Result = 3, True Class = 3, Accuracy = 1
Object Index = 682, Result = 7, True Class = 7, Accuracy = 1
Object Index = 683, Result = 7, True Class = 7, Accuracy = 1
Object Index = 684, Result = 9, True Class = 4, Accuracy = 0
Object Index = 685, Result = 7, True Class = 7, Accuracy = 1
Object Index = 686, Result = 3, True Class = 7, Accuracy = 0
Object Index = 687, Result = 1, True Class = 7, Accuracy = 0
Object Index = 688, Result = 2, True Class = 2, Accuracy = 1
Object Index = 689, Result = 7, True Class = 7, Accuracy = 1
Object Index = 690, Result = 3, True Class = 3, Accuracy = 1
Object Index = 691, Result = 2, True Class = 2, Accuracy = 1
Object Index = 692, Result = 1, True Class = 1, Accuracy = 1
Object Index = 693, Result = 7, True Class = 7, Accuracy = 1
Object Index = 694, Result = 8, True Class = 8, Accuracy = 1
Object Index = 695, Result = 4, True Class = 4, Accuracy = 1
Object Index = 696, Result = 2, True Class = 1, Accuracy = 0
Object Index = 697, Result = 3, True Class = 3, Accuracy = 1
Object Index = 698, Result = 2, True Class = 1, Accuracy = 0
Object Index = 699, Result = 3, True Class = 3, Accuracy = 1
Object Index = 700, Result = 7, True Class = 7, Accuracy = 1
Object Index = 701, Result = 5, True Class = 5, Accuracy = 1
Object Index = 702, Result = 2, True Class = 1, Accuracy = 0
Object Index = 703, Result = 4, True Class = 4, Accuracy = 1
Object Index = 704, Result = 5, True Class = 5, Accuracy = 1
Object Index = 705, Result = 0, True Class = 0, Accuracy = 1
Object Index = 706, Result = 1, True Class = 1, Accuracy = 1
Object Index = 707, Result = 1, True Class = 1, Accuracy = 1
Object Index = 708, Result = 5, True Class = 5, Accuracy = 1
Object Index = 709, Result = 7, True Class = 7, Accuracy = 1
Object Index = 710, Result = 0, True Class = 0, Accuracy = 1
Object Index = 711, Result = 5, True Class = 5, Accuracy = 1
Object Index = 712, Result = 5, True Class = 5, Accuracy = 1
Object Index = 713, Result = 2, True Class = 2, Accuracy = 1
Object Index = 714, Result = 5, True Class = 5, Accuracy = 1
Object Index = 715, Result = 1, True Class = 2, Accuracy = 0
Object Index = 716, Result = 4, True Class = 4, Accuracy = 1
Object Index = 717, Result = 9, True Class = 9, Accuracy = 1
Object Index = 718, Result = 8, True Class = 8, Accuracy = 1
Object Index = 719, Result = 3, True Class = 3, Accuracy = 1
Object Index = 720, Result = 9, True Class = 9, Accuracy = 1
Object Index = 721, Result = 0, True Class = 0, Accuracy = 1
Object Index = 722, Result = 9, True Class = 9, Accuracy = 1
Object Index = 723, Result = 1, True Class = 4, Accuracy = 0
Object Index = 724, Result = 9, True Class = 9, Accuracy = 1
Object Index = 725, Result = 1, True Class = 1, Accuracy = 1
Object Index = 726, Result = 0, True Class = 0, Accuracy = 1
Object Index = 727, Result = 2, True Class = 2, Accuracy = 1
Object Index = 728, Result = 6, True Class = 6, Accuracy = 1
Object Index = 729, Result = 5, True Class = 5, Accuracy = 1
Object Index = 730, Result = 8, True Class = 8, Accuracy = 1
Object Index = 731, Result = 7, True Class = 7, Accuracy = 1
Object Index = 732, Result = 2, True Class = 2, Accuracy = 1
Object Index = 733, Result = 9, True Class = 9, Accuracy = 1
Object Index = 734, Result = 1, True Class = 1, Accuracy = 1
Object Index = 735, Result = 1, True Class = 1, Accuracy = 1
Object Index = 736, Result = 2, True Class = 2, Accuracy = 1
Object Index = 737, Result = 0, True Class = 0, Accuracy = 1
Object Index = 738, Result = 7, True Class = 7, Accuracy = 1
Object Index = 739, Result = 6, True Class = 6, Accuracy = 1
