(base) % python dtree.py satellite_training.txt satellite_test.txt optimized
Object Index = 0, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1828, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1829, Result = 2, True Class = 5, Accuracy = 0
Object Index = 1830, Result = 2, True Class = 5, Accuracy = 0
Object Index = 1831, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1832, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1833, Result = 1, True Class = 4, Accuracy = 0
Object Index = 1834, Result = 4, True Class = 7, Accuracy = 0
Object Index = 1835, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1836, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1837, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1838, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1839, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1840, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1841, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1842, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1843, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1844, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1845, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1846, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1847, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1848, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1849, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1850, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1851, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1852, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1853, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1854, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1855, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1856, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1857, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1858, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1859, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1860, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1861, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1862, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1863, Result = 7, True Class = 3, Accuracy = 0
Object Index = 1864, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1865, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1866, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1867, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1868, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1869, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1870, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1871, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1872, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1873, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1874, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1875, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1876, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1877, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1878, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1879, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1880, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1881, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1882, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1883, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1884, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1885, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1886, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1887, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1888, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1889, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1890, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1891, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1892, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1893, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1894, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1895, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1896, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1897, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1898, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1899, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1900, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1901, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1902, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1903, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1904, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1905, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1906, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1907, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1908, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1909, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1910, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1911, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1912, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1913, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1914, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1915, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1916, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1917, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1918, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1919, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1920, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1921, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1922, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1923, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1924, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1925, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1926, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1927, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1928, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1929, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1930, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1931, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1932, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1933, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1934, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1935, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1936, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1937, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1938, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1939, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1940, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1941, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1942, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1943, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1944, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1945, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1946, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1947, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1948, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1949, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1950, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1951, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1952, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1953, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1954, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1955, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1956, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1957, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1958, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1959, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1960, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1961, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1962, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1963, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1964, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1965, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1966, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1967, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1968, Result = 4, True Class = 1, Accuracy = 0
Object Index = 1969, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1970, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1971, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1972, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1973, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1974, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1975, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1976, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1977, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1978, Result = 3, True Class = 1, Accuracy = 0
Object Index = 1979, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1980, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1981, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1982, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1983, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1984, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1985, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1986, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1987, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1988, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1989, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1990, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1991, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1992, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1993, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1994, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1995, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1996, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1997, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1998, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1999, Result = 5, True Class = 5, Accuracy = 1

Classification Accuracy = 0.852
